Sample_id,GSM803665,GSM803666,GSM803667,GSM803668,GSM803669,GSM803670,GSM803671,GSM803672,GSM803723,GSM803724,GSM803725,GSM803726,GSM803727,GSM803728,GSM803729,GSM803730,GSM803781,GSM803782,GSM803783,GSM803784,GSM803785,GSM803786,GSM803787,GSM102682,GSM102683
211955_at,10,9,9,9,9,10,10,8,10,9,9,9,9,10,10,9,10,9,9,9,10,10,9,633,378
211956_s_at,13,13,13,13,12,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,8039,7217
211958_at,5,5,6,5,5,5,5,5,5,4,6,5,5,5,5,5,5,5,6,5,4,5,8,171,170
211959_at,3,3,8,4,3,3,4,4,4,3,8,3,3,4,5,7,4,3,8,3,3,5,10,3029,1628
211960_s_at,9,11,10,10,11,10,10,11,9,11,10,10,11,10,10,11,9,11,10,10,10,10,10,468,300
211961_s_at,9,10,11,10,10,10,10,12,9,11,11,10,11,10,11,11,9,10,11,10,10,10,10,1034,758
211962_s_at,9,8,9,8,8,7,7,9,9,8,9,7,7,7,7,9,10,8,9,8,7,7,9,2540,2186
211963_s_at,10,11,11,10,10,10,11,10,10,11,11,10,10,10,10,10,10,11,11,11,10,11,10,1814,935
211964_at,4,10,9,6,4,5,8,9,4,10,9,6,4,5,9,9,4,10,9,6,5,8,10,1910,363
211965_at,5,4,5,4,4,4,4,5,5,5,4,4,4,3,4,5,6,4,5,4,4,4,6,221,218
211966_at,4,8,6,5,4,4,7,7,3,8,7,5,4,5,7,7,4,8,7,5,4,6,8,284,53
211967_at,11,10,9,10,10,9,10,10,11,10,9,9,10,9,9,9,11,10,9,10,9,10,10,1908,1654
211968_s_at,12,12,12,12,12,12,12,12,12,12,13,12,12,12,12,12,12,12,13,13,13,12,12,1502,1122
211969_at,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,13,13,13,13,13,12,13,3830,1628
211970_x_at,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,8008,6681
211971_s_at,10,10,11,10,10,11,11,11,10,11,11,10,10,11,11,11,10,11,11,10,11,11,11,1178,783
211972_x_at,14,13,13,13,13,13,14,13,14,13,13,13,13,13,14,13,14,13,13,13,13,14,13,8162,7898
211973_at,7,6,7,6,6,7,7,6,7,6,7,6,5,7,7,6,7,6,7,6,6,7,5,86,39
211974_x_at,8,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1660,826
211975_at,8,8,7,8,7,8,7,8,9,8,7,8,7,8,8,8,8,8,7,8,8,7,8,385,369
211976_at,8,9,9,8,8,8,9,8,8,9,9,8,7,9,9,8,9,9,9,8,9,9,8,586,387
211977_at,7,7,6,7,7,7,6,7,7,7,6,6,7,7,6,6,6,6,6,6,7,6,7,96,47
211978_x_at,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,13,13,13,14,13,13,8490,7035
211979_at,7,7,7,7,7,8,7,7,7,7,7,7,7,8,7,7,7,7,7,7,8,7,7,196,118
211980_at,4,8,7,5,5,5,7,8,5,8,8,4,5,6,7,9,5,8,7,6,5,7,9,2465,400
211981_at,5,7,7,4,5,5,6,8,4,7,7,5,5,5,6,8,5,7,7,5,5,6,8,514,62
211982_x_at,9,9,7,9,9,9,8,9,9,9,8,9,9,9,9,9,9,9,8,9,9,8,9,386,261
211983_x_at,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,8413,6997
211984_at,8,10,10,9,9,8,9,8,8,10,10,9,9,8,9,8,8,10,10,9,8,9,8,1340,782
211985_s_at,8,10,10,9,9,8,9,8,8,10,10,9,9,8,8,8,8,10,10,9,8,8,8,1099,651
211986_at,10,10,9,8,9,8,8,8,10,10,9,8,9,8,8,9,10,10,9,9,7,8,10,5049,3280
211987_at,9,9,10,9,9,9,9,9,9,9,10,9,9,9,9,9,10,9,10,9,9,9,9,1205,658
211988_at,9,9,10,8,8,9,10,9,9,9,10,8,8,9,10,9,10,9,10,8,8,10,9,1572,744
211989_at,10,9,9,8,9,9,9,10,10,9,10,9,9,9,9,10,10,9,10,9,9,9,10,600,309
211990_at,3,9,5,10,9,4,8,6,3,8,5,10,9,4,8,8,3,6,5,10,5,8,5,6214,4162
211991_s_at,5,9,5,9,8,5,7,6,5,10,5,9,9,5,7,8,5,6,5,9,5,7,5,1496,1058
211992_at,10,9,10,9,10,9,10,10,9,9,10,9,9,9,10,9,10,9,10,9,9,9,10,908,331
211993_at,6,5,6,5,6,6,6,6,6,5,6,6,6,6,6,6,7,6,6,6,6,6,6,65,29
211994_at,9,9,10,9,9,9,9,9,9,9,10,9,9,9,9,9,10,9,10,9,9,9,10,1302,886
211995_x_at,13,13,13,13,13,14,13,13,13,13,13,13,13,14,13,13,13,13,13,13,14,13,13,8688,7311
211996_s_at,7,8,7,7,8,7,7,7,7,9,8,8,9,8,8,8,9,9,7,8,8,8,8,1142,1113
211997_x_at,12,12,12,12,12,12,12,12,12,12,12,12,11,12,12,11,12,12,12,12,12,12,12,7630,5358
211998_at,7,8,8,8,7,7,8,7,7,9,8,8,7,7,8,7,7,8,8,7,7,8,8,1484,1628
211999_at,11,12,12,11,11,11,11,11,11,12,12,12,11,11,11,11,11,11,12,11,11,12,11,5644,5230
212000_at,5,6,6,6,6,6,6,6,5,5,5,6,6,6,5,6,6,6,6,6,6,6,6,69,33
212001_at,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,277,132
212002_at,8,7,7,8,7,7,8,7,7,7,7,8,7,7,7,7,8,8,7,8,8,8,8,83,50
212003_at,8,8,7,8,8,8,8,8,8,8,7,8,8,8,8,8,7,7,7,8,8,7,7,50,36
212004_at,8,8,7,8,9,8,8,8,8,8,7,8,9,8,8,8,8,8,7,8,8,8,8,203,111
212005_at,8,8,7,8,8,8,8,8,8,8,7,8,8,8,8,7,8,8,7,8,8,8,8,77,111
212006_at,8,9,9,7,9,8,9,9,9,9,9,7,9,8,9,9,8,9,9,7,8,9,9,919,572
212007_at,8,8,9,7,9,8,9,9,8,8,8,7,8,8,8,8,9,9,9,7,8,9,9,304,96
212008_at,8,8,9,7,8,7,8,8,8,8,8,7,8,8,8,8,7,8,9,7,7,8,8,431,286
212009_s_at,11,10,9,9,9,10,10,10,11,9,9,9,8,10,9,9,10,9,9,9,10,9,9,106,100
212010_s_at,11,11,10,11,11,11,11,11,12,11,10,11,11,11,11,11,12,11,10,11,11,11,11,1675,976
212012_at,6,8,4,4,5,5,7,6,5,8,4,5,5,6,7,6,5,10,4,5,5,7,6,421,123
212013_at,5,7,4,4,5,5,6,5,5,6,4,4,5,4,6,4,5,9,4,4,5,7,6,171,23
212014_x_at,10,10,8,9,9,9,10,10,10,9,8,9,9,9,10,10,10,10,8,9,9,10,10,1335,792
212015_x_at,11,10,10,10,10,11,10,10,11,11,10,11,10,11,10,10,11,11,10,11,11,10,10,643,607
212016_s_at,10,10,9,9,9,9,9,9,9,9,8,9,8,9,8,9,9,9,9,9,9,9,9,160,120
212017_at,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,9,9,9,9,9,524,333
212018_s_at,10,10,9,10,10,10,10,11,10,10,9,10,10,10,10,10,10,10,9,10,10,10,10,829,414
212019_at,4,6,5,3,4,4,5,5,3,5,4,4,5,4,4,4,4,5,5,4,5,5,5,71,20
212020_s_at,7,8,7,8,8,8,6,5,8,9,8,8,8,8,7,6,8,9,7,8,8,6,7,32,48
212021_s_at,8,9,8,8,9,9,7,5,8,9,8,8,9,9,7,7,8,9,8,8,9,7,8,89,63
212022_s_at,9,9,7,8,9,9,7,4,9,9,8,9,9,9,8,7,9,10,8,9,9,8,8,14,6
212023_s_at,7,8,7,8,8,7,6,4,7,8,7,8,8,7,6,6,7,8,7,8,7,6,6,26,17
212024_x_at,9,8,9,8,8,8,8,9,9,8,9,8,8,9,9,9,9,8,9,8,8,8,9,346,229
212025_s_at,9,8,8,7,7,8,8,8,9,7,8,7,7,8,8,8,9,7,8,7,8,8,8,236,129
212026_s_at,8,6,6,6,6,7,7,7,8,6,7,6,6,7,7,7,7,6,7,6,7,7,7,125,84
212027_at,7,8,7,7,8,7,7,7,7,7,7,7,7,7,7,7,8,7,7,8,7,7,7,418,38
212028_at,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,8,8,7,8,8,8,8,168,26
212029_s_at,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3
212030_at,8,8,8,8,8,7,8,7,8,8,8,8,8,7,8,8,8,8,8,8,7,8,8,386,168
212031_at,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,738,273
212032_s_at,9,8,8,8,9,9,8,9,9,8,8,8,9,9,8,9,9,8,8,7,8,8,9,291,178
212033_at,9,9,10,9,9,9,9,9,9,10,10,9,9,9,9,9,9,9,10,10,9,9,9,1361,399
212034_s_at,8,8,8,8,8,9,8,8,8,8,8,9,8,9,8,8,8,8,8,9,9,8,8,260,245
212035_s_at,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,8,7,7,92,74
212036_s_at,10,10,9,10,9,9,9,9,10,9,9,10,9,10,9,9,11,10,10,11,10,10,10,1092,528
212037_at,9,9,9,9,8,8,9,8,9,9,9,9,8,8,9,8,9,9,9,9,8,9,8,554,163
212038_s_at,11,11,11,12,11,12,11,11,11,11,11,12,11,12,11,12,11,11,10,12,11,11,11,1289,1087
212039_x_at,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12251,10916
212040_at,8,8,8,8,8,7,7,8,7,8,8,7,8,7,7,7,8,8,8,8,7,8,8,358,174
212041_at,9,10,10,10,10,11,11,10,10,10,10,10,10,11,11,10,9,10,10,10,11,10,9,762,488
212042_x_at,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10198,8639
212043_at,10,10,11,10,10,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,1541,724
212044_s_at,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,166,145
212045_at,7,7,7,7,7,7,7,8,7,7,7,8,8,7,7,8,7,7,7,7,7,7,8,225,108
212046_x_at,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,266,152
212047_s_at,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,231,302
212048_s_at,10,10,8,10,9,10,10,11,10,10,8,10,10,10,10,10,10,10,8,10,10,10,11,305,208
212049_at,7,7,7,7,7,7,7,7,8,7,7,7,7,7,8,7,8,7,7,7,8,7,7,300,257
212050_at,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,482,454
212051_at,8,7,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,7,8,8,8,7,7,387,259
212052_s_at,8,8,8,8,9,8,8,8,8,8,8,8,9,8,9,8,8,8,8,9,8,8,8,498,366
212053_at,7,9,8,9,10,9,9,9,7,9,8,9,10,9,9,9,7,10,9,9,9,9,9,579,285
212054_x_at,8,7,7,7,7,8,8,8,8,8,7,8,8,8,8,8,8,8,7,8,8,8,8,350,311
212055_at,9,9,8,9,9,9,9,8,9,9,8,9,9,9,9,8,9,9,8,9,9,8,8,377,271
212056_at,7,6,7,6,5,6,7,6,7,6,7,6,5,6,7,7,7,6,7,6,6,6,7,394,318
212057_at,7,6,8,6,6,7,7,7,7,6,8,6,6,7,7,7,8,6,7,6,7,7,7,420,273
212058_at,10,10,9,10,10,10,10,10,10,10,9,10,10,10,10,11,10,10,9,10,10,10,11,799,387
212059_s_at,8,8,7,7,8,7,8,8,8,8,8,7,8,7,8,8,8,8,8,7,7,8,8,130,84
212060_at,8,8,8,8,9,9,8,9,8,8,8,8,8,9,8,9,8,8,8,8,9,8,9,388,195
212061_at,7,8,8,8,7,8,7,8,7,8,8,8,7,8,7,7,7,8,8,8,8,8,8,420,222
212062_at,8,7,8,6,8,8,8,9,8,8,8,6,8,8,8,9,8,7,8,6,8,8,10,494,206
212063_at,12,12,11,11,10,10,11,11,11,12,11,10,10,10,11,11,12,12,11,11,11,11,12,4748,3328
212064_x_at,9,8,8,8,9,9,9,9,9,9,8,9,9,9,9,9,9,9,8,8,9,8,9,280,224
212065_s_at,7,7,7,7,7,6,7,7,7,6,6,6,6,6,6,7,7,6,7,7,6,7,7,196,110
212066_s_at,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,1151,638
212067_s_at,5,6,5,5,6,6,7,6,5,6,6,5,6,6,8,6,5,5,5,5,6,7,6,1627,653
212068_s_at,8,8,8,8,8,8,8,9,8,9,9,8,8,9,8,8,9,8,8,8,9,8,8,560,359
212069_s_at,7,7,7,7,8,8,7,8,7,7,7,7,8,8,7,8,7,7,7,7,8,7,8,131,86
212070_at,6,11,10,10,11,8,11,11,5,11,11,10,12,8,11,12,6,12,11,11,8,11,11,514,608
212071_s_at,9,12,12,11,12,12,12,12,9,12,12,11,12,12,12,12,9,12,12,12,12,12,11,5633,2518
212072_s_at,10,9,9,9,10,9,10,10,10,9,9,9,10,10,9,10,9,9,9,10,10,10,10,442,356
212073_at,8,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,8,7,7,7,7,7,7,157,80
212074_at,8,8,9,9,9,9,8,9,8,9,9,9,9,9,8,9,8,9,9,9,9,9,9,2072,1157
212075_s_at,9,9,8,9,9,9,9,10,9,8,8,9,9,9,9,9,9,8,9,9,9,9,9,177,108
212076_at,7,7,6,5,6,6,7,6,7,6,6,6,6,6,7,6,8,7,6,6,6,7,7,186,105
212077_at,10,11,12,10,11,11,11,11,10,11,12,10,11,11,10,11,10,11,12,11,11,11,11,4483,1604
212078_s_at,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,7,6,6,7,7,7,87,5
212079_s_at,5,4,4,4,5,4,5,4,5,4,4,4,5,4,5,4,6,5,4,5,5,5,4,57,16
212080_at,8,7,6,6,7,6,7,7,8,7,7,7,7,6,8,7,8,7,6,6,6,7,7,367,201
212081_x_at,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,120,113
212082_s_at,12,11,11,11,11,11,11,11,12,11,11,11,11,11,11,11,12,11,11,11,11,11,11,6446,3301
212083_at,9,9,8,8,9,9,9,9,9,9,9,8,9,9,9,8,9,8,9,8,9,8,8,488,246
212084_at,7,7,6,6,7,7,7,7,7,6,7,6,7,7,7,6,7,6,7,7,7,7,6,40,21
212085_at,11,12,12,11,11,12,12,13,11,12,12,11,11,12,12,13,11,11,13,11,12,11,12,3158,2728
212086_x_at,9,10,9,9,10,9,9,9,9,10,9,9,10,9,9,10,9,10,9,9,9,9,9,1435,985
212087_s_at,8,7,7,7,7,8,7,8,8,8,7,7,7,8,8,8,8,7,7,7,7,7,7,186,126
212088_at,9,9,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,278,189
212089_at,8,9,8,8,8,8,8,8,8,9,8,9,9,8,8,9,8,9,8,8,8,8,8,691,690
212090_at,7,7,7,7,7,8,8,8,7,8,8,7,8,9,8,8,8,8,8,7,9,8,8,124,127
212091_s_at,7,5,6,5,5,5,5,6,7,5,6,5,5,5,6,6,8,6,6,5,5,6,6,563,360
212092_at,9,6,9,6,9,7,7,8,9,5,9,5,8,8,7,8,10,6,9,7,8,8,9,38,7
212093_s_at,6,9,8,8,7,8,8,10,6,8,8,8,7,8,8,10,5,7,8,8,7,8,9,428,207
212094_at,11,7,11,7,11,9,9,9,11,7,11,7,11,9,9,10,11,7,11,8,9,9,10,83,37
212095_s_at,5,8,7,7,6,7,7,9,5,7,7,7,6,7,6,9,5,7,8,8,8,7,10,160,82
212096_s_at,6,9,9,9,9,9,9,11,6,9,10,9,8,9,9,11,6,9,9,9,9,9,11,1206,702
212097_at,11,11,11,10,10,8,9,10,11,11,11,10,10,9,9,10,11,11,11,11,9,9,10,5228,1835
212098_at,9,11,10,9,11,9,10,11,9,11,10,9,11,9,10,10,9,11,10,10,9,10,10,468,238
212099_at,5,8,9,11,8,9,9,7,6,8,9,11,8,9,9,8,6,9,9,9,9,9,8,1458,1402
212100_s_at,8,9,8,10,8,8,8,8,8,9,8,10,8,8,8,8,8,8,8,10,8,8,8,334,214
212101_at,7,8,7,8,7,7,8,8,7,7,6,7,7,7,7,7,9,9,8,8,8,9,9,210,131
212102_s_at,6,6,5,6,6,6,6,7,6,6,5,5,6,6,6,6,7,7,6,7,6,7,7,40,27
212103_at,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,7,8,8,8,8,201,104
212104_s_at,9,9,8,8,9,8,9,9,9,9,8,8,9,8,9,9,9,9,8,8,8,9,9,528,103
212105_s_at,8,8,7,7,6,6,7,7,7,6,6,7,4,6,5,6,6,7,8,8,6,7,6,38,19
212106_at,8,7,7,8,8,8,7,7,8,7,6,8,7,7,7,7,7,7,6,8,7,7,7,96,39
212107_s_at,9,9,9,9,8,8,9,9,9,8,8,8,7,8,8,8,8,8,9,9,8,9,8,146,47
212108_at,9,9,8,9,9,9,8,9,9,9,8,9,9,9,8,9,9,9,8,9,9,8,9,483,350
212109_at,8,8,7,7,7,6,7,6,8,8,7,7,7,7,7,6,7,8,7,7,6,7,6,112,102
212110_at,9,9,10,10,10,11,9,11,9,10,10,10,10,11,9,10,9,9,10,10,11,9,10,555,223
212111_at,7,8,8,8,8,7,8,8,8,8,8,8,8,7,9,8,8,8,8,8,7,9,8,402,289
212112_s_at,8,8,8,8,8,7,9,9,8,8,8,8,8,7,9,8,8,8,8,8,8,9,8,725,486
212113_at,7,6,6,7,5,6,6,7,7,6,6,7,5,6,5,6,7,6,6,7,6,6,6,50,35
212114_at,9,8,8,9,8,8,8,9,9,8,8,9,8,8,8,9,9,8,8,9,8,8,9,631,503
212115_at,9,10,9,9,9,9,9,8,10,10,9,9,9,9,9,8,9,10,9,9,9,9,9,365,315
212116_at,9,9,9,9,8,8,9,9,9,9,9,9,8,8,9,9,9,9,9,9,8,9,9,250,89
212117_at,9,10,10,10,12,10,11,10,9,10,10,10,11,10,11,10,9,10,11,10,10,10,10,550,199
212118_at,8,8,8,8,7,7,8,8,9,8,9,8,7,7,8,7,9,8,9,8,7,8,7,286,107
212119_at,10,11,11,11,12,11,11,10,10,10,11,10,12,11,11,10,10,10,11,10,11,11,10,824,249
212120_at,10,10,11,10,12,10,11,10,10,10,11,10,11,10,11,10,10,10,11,10,10,11,10,849,364
212121_at,9,9,8,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,10,9,9,446,231
212122_at,7,8,8,7,9,7,8,7,7,8,8,7,9,7,8,7,7,8,8,7,8,8,6,179,83
212123_at,7,7,7,8,8,8,7,7,7,8,7,8,8,8,7,7,7,8,7,8,8,7,7,275,176
212124_at,8,9,10,8,9,9,8,9,8,9,10,8,9,9,8,9,8,9,10,9,9,8,9,1060,671
212125_at,9,8,7,10,9,9,8,7,9,8,8,11,8,9,8,8,8,8,8,11,9,8,8,141,106
212126_at,7,8,8,7,6,7,7,6,7,8,8,7,6,7,7,7,7,8,8,7,7,7,7,229,215
212127_at,9,8,8,10,9,9,8,8,9,9,8,11,9,9,8,8,8,9,8,10,9,8,8,58,48
212128_s_at,6,7,8,7,7,7,6,7,6,7,8,8,7,7,6,7,7,8,8,8,8,7,8,98,87
212129_at,10,11,10,10,10,10,11,10,10,11,10,11,11,10,11,10,10,11,10,10,10,11,10,499,361
212130_x_at,12,12,12,13,11,11,12,12,12,12,12,13,11,12,12,12,12,12,12,12,11,12,12,4624,4419
212131_at,9,9,9,8,9,8,9,9,9,9,9,8,9,8,9,9,10,9,9,8,8,10,9,876,625
212132_at,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,684,353
212133_at,8,9,8,8,8,8,9,7,8,9,8,8,8,8,9,7,8,9,8,8,8,9,7,94,57
212134_at,7,7,7,7,7,7,7,8,7,7,7,7,7,7,8,8,7,7,7,7,7,7,8,215,93
212135_s_at,6,8,9,8,9,9,8,8,6,8,9,8,9,9,8,9,6,9,9,8,9,8,8,1214,608
212136_at,4,8,8,7,9,9,8,7,3,8,8,7,9,8,8,8,3,8,8,7,8,8,8,1173,564
212137_at,11,10,9,11,10,11,10,11,11,10,10,11,10,11,11,11,11,11,10,11,11,11,11,1431,918
212138_at,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,739,483
212139_at,8,8,8,8,8,8,9,8,8,8,8,9,8,8,9,9,9,8,8,9,8,9,9,386,201
212140_at,8,8,8,8,8,9,8,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,638,427
212141_at,9,8,8,9,9,10,8,6,9,8,8,8,8,10,8,8,9,9,9,9,10,9,9,108,77
212142_at,8,7,7,7,7,8,7,5,8,6,7,7,6,8,6,6,7,7,8,8,8,7,7,47,28
212143_s_at,8,8,8,4,6,5,7,9,8,8,8,4,5,5,7,8,7,5,8,5,5,7,10,443,334
212144_at,7,8,7,8,8,7,7,7,7,9,8,8,8,7,7,8,7,9,8,8,7,7,8,342,161
212145_at,10,9,8,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,8,9,10,9,9,354,299
212146_at,7,8,6,7,8,7,7,7,7,8,7,7,8,7,8,8,7,8,7,7,7,8,7,169,135
212147_at,8,7,7,8,8,8,8,7,8,8,7,8,8,8,8,7,8,8,7,8,8,8,7,41,26
212148_at,4,3,3,4,3,3,3,5,3,3,3,3,3,4,3,5,4,3,3,3,4,3,4,579,347
212149_at,10,9,10,9,9,10,9,10,10,9,9,9,9,10,9,9,10,9,9,9,10,9,9,1709,998
212150_at,9,8,8,7,8,9,8,8,9,8,8,7,8,9,8,8,10,8,8,8,9,8,8,628,375
212151_at,7,5,5,6,6,6,5,7,6,5,5,5,6,5,6,6,6,6,5,6,6,6,7,568,298
212152_x_at,8,8,8,8,8,8,8,8,8,9,9,8,9,9,9,9,8,8,8,8,8,8,8,508,450
212153_at,8,8,9,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,9,8,8,9,8,454,269
212154_at,4,8,8,5,9,4,5,10,4,7,8,6,8,4,5,10,4,8,9,7,5,5,10,458,135
212155_at,9,9,10,9,9,9,9,10,9,9,10,9,9,9,10,10,9,9,10,9,9,9,10,461,311
212156_at,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,8,7,7,8,7,224,176
212157_at,5,7,7,5,7,5,5,9,5,7,7,6,7,5,5,8,5,7,7,6,5,5,8,252,98
212158_at,4,8,9,6,8,4,5,10,4,7,9,5,8,4,5,10,3,8,9,7,4,5,10,1040,231
212159_x_at,8,8,7,8,8,8,8,9,8,9,7,8,8,9,8,8,8,9,8,8,9,8,9,430,294
212160_at,11,10,10,10,10,11,11,11,10,10,10,10,10,11,10,10,11,10,10,10,11,11,11,798,401
212161_at,5,5,5,5,5,5,5,4,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,41,35
212162_at,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,417,209
212163_at,8,9,9,8,8,9,9,9,8,9,9,8,8,9,9,9,8,9,9,8,9,9,8,836,452
212164_at,6,6,7,6,5,6,6,6,6,7,7,6,5,5,6,5,6,6,7,6,5,6,5,141,139
212165_at,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,373,256
212166_at,8,9,9,9,9,9,8,9,8,9,9,9,9,9,8,9,8,8,9,9,9,8,9,444,335
212167_s_at,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,196,158
212168_at,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,421,274
212169_at,7,9,9,9,9,9,9,10,8,9,9,9,9,9,9,10,8,9,9,9,9,9,10,1023,550
212170_at,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,144,92
212171_x_at,8,7,7,8,7,7,8,9,8,7,7,8,7,8,8,7,9,7,7,8,7,8,8,156,131
212172_at,4,6,5,5,6,5,5,5,4,5,5,5,6,4,5,5,5,6,5,6,4,6,6,97,24
212173_at,6,7,7,7,7,7,7,8,7,7,6,8,7,6,7,7,6,7,7,8,6,7,7,78,53
212174_at,9,10,8,8,9,7,9,9,9,10,8,8,9,7,9,9,9,10,8,8,7,9,8,325,223
212175_s_at,9,10,9,10,10,10,11,10,9,10,9,10,10,10,10,10,9,10,9,9,10,11,10,396,264
212176_at,7,8,7,8,8,7,7,8,8,8,8,8,8,7,7,8,9,8,8,8,8,8,8,1207,638
212177_at,5,6,6,5,6,5,5,6,6,5,6,5,6,5,5,6,7,6,6,7,6,6,7,233,65
212178_s_at,7,8,8,7,7,9,8,8,8,8,9,7,7,9,8,8,8,8,8,8,9,8,8,142,108
212179_at,7,7,7,8,7,5,6,7,7,7,8,8,7,6,7,6,8,7,8,8,5,7,7,1320,620
212180_at,8,8,9,7,9,8,8,8,8,9,9,7,9,8,8,8,8,8,9,7,8,8,8,494,369
212181_s_at,9,10,10,10,9,9,9,11,9,10,10,10,9,9,9,10,9,10,10,10,9,9,10,703,403
212182_at,3,4,5,4,3,3,3,4,3,3,4,3,3,3,3,3,3,4,4,3,3,3,4,33,13
212183_at,7,8,8,8,7,7,7,9,7,8,8,8,7,7,7,8,7,8,8,8,7,7,9,297,119
212184_s_at,8,7,8,8,8,7,7,8,8,8,8,8,8,7,7,8,8,7,8,8,7,7,8,562,309
212185_x_at,13,13,11,11,12,9,11,9,13,13,11,11,12,9,11,10,13,13,11,11,9,10,11,4120,2491
212186_at,9,9,9,8,8,8,9,9,9,9,9,8,9,8,9,9,9,9,9,9,8,9,10,221,193
212187_x_at,6,6,8,6,6,6,6,6,6,6,9,6,6,6,6,6,6,6,9,6,6,6,6,1168,583
212188_at,9,6,6,4,5,7,7,6,9,5,5,4,5,7,7,6,10,5,5,5,7,7,6,1075,178
212189_s_at,7,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,247,125
212190_at,6,13,13,13,12,9,12,13,6,13,13,13,12,9,12,13,8,13,13,13,9,13,14,635,438
212191_x_at,13,13,13,13,12,12,13,13,13,13,13,13,12,12,13,13,13,12,13,12,12,13,12,8545,8028
212192_at,10,6,6,3,5,7,8,7,9,6,6,3,4,7,8,7,10,6,6,5,7,8,7,2968,1288
212193_s_at,8,7,6,7,8,8,7,8,8,7,7,7,7,8,8,7,9,9,7,9,9,9,9,116,92
212194_s_at,8,9,8,8,9,8,9,8,8,8,8,8,8,8,9,9,8,8,8,8,8,9,9,152,77
212195_at,10,10,9,10,10,10,10,11,10,10,8,10,9,9,10,10,10,10,9,10,10,10,10,3361,1387
212196_at,9,9,7,9,8,8,9,9,8,8,7,8,7,8,8,9,8,8,7,8,8,9,8,814,247
212197_x_at,10,9,9,8,9,9,9,9,10,10,9,8,9,9,9,10,10,10,9,9,9,9,10,682,420
212198_s_at,7,7,7,7,7,7,8,8,7,8,8,8,8,7,8,8,8,7,8,8,7,8,8,93,96
212199_at,9,8,8,9,8,8,9,9,9,8,8,8,8,8,9,8,9,8,8,9,8,9,8,913,467
212200_at,8,7,7,7,7,7,6,6,8,7,7,6,7,7,6,6,7,7,7,7,7,6,6,199,101
212201_at,8,7,7,7,7,7,7,7,8,7,7,7,7,7,6,7,7,7,8,7,7,7,7,197,134
212202_s_at,7,9,8,8,9,7,9,9,7,8,8,7,8,7,9,9,8,9,9,8,8,9,9,967,472
